stfips,county_name,state,fips,cat_rucc,a_teca_ln,a_112tca_ln,a_dbcp_ln,a_tdi_ln,a_2clacephen_ln,a_2np_ln,a_pnp_ln,a_ch3cn_ln,a_acetophenone_ln,a_acrolein_ln,a_acrylic_acid_ln,a_c3h3n_ln,a_sb_ln,a_benzidine_ln,a_benzyl_cl_ln,a_be_ln,a_biphenyl_ln,a_dehp_ln,a_bromoform_ln,a_cd_ln,a_cs2_ln,a_ccl4,a_cs_ln,a_cl_ln,a_c6h5cl_ln,a_chloroform_ln,a_chloroprene_ln,a_cr_ln,a_cresol_ln,a_cumene_ln,a_cn_ln,a_dbp_ln,a_diesel_ln,a_dmf_ln,a_me2_phthalate_ln,a_me2so4_ln,a_ech_ln,a_etacrylate_ln,a_etcl_ln,a_edb_ln,a_edc_ln,a_egly_ln,a_eox_ln,a_edcl2_ln,a_glycol_ethers_ln,a_hcb_ln,a_hcbd_ln,a_hccpd_ln,a_hexane_ln,a_n2h2_ln,a_hcl_ln,a_isophorone_ln,a_pb_ln,a_mn_ln,a_hg_ln,a_meoh_ln,a_mibk_ln,a_mma_ln,a_mecl_ln,a_mehydrazine_ln,a_mtbe_ln,a_nitrobenzene_ln,a_dma_ln,a_otoluidine_ln,a_pahpom_ln,a_pcp_ln,a_ph3_ln,a_p_ln,a_pcbs_ln,a_procl2_ln,a_proo_ln,a_quinoline_ln,a_se_ln,a_stryene_ln,a_cl4c2_ln,a_toluene_ln,a_c2hcl3_ln,a_etn_ln,a_vyac_ln,a_vycl_ln,a_11dce_ln,a_pm10_mean_ln,a_pm25_mean,a_so2_mean_ln,a_no2_mean_ln,a_o3_mean_ln,a_co_mean_ln,countyname,state_name
1049,DeKalb County,AL,1049,3,-4.907022,-12.68945,-13.60615,-8.424457,-15.54301,-17.69162,-11.52145,-10.6047,-11.33779,-3.798912,-9.3099,-4.240937,-10.55088,-18.48789,-11.30889,-10.4402,-10.50809,-0.2167232,-13.49777,-9.91262,-7.953461,0.4970442,-11.6642,-7.357635,-9.940901,-2.611015,-13.18841,-9.220382,-6.922929,-8.039252,-3.921702,-11.09847,-1.126485,-7.910085,-11.07193,-13.55629,-13.44292,-15.51642,-7.329752,-7.48484,-5.050747,-3.147701,-6.145682,-11.80831,-3.405715,-14.2973,-16.75872,-16.98191,-2.496508,-13.58961,-2.514331,-10.80982,-7.151255,-5.768981,-7.180789,-2.298513,-1.397387,-9.897444,0.2251652,-12.36769,-3.764905,-14.57807,-10.49467,-14.44724,-4.937029,-13.44782,-11.54989,-12.54327,-8.26667,-5.950219,-9.12872,-10.74814,-9.922493,-3.77176,-3.107201,-0.0636264,-3.045069,-10.23895,-9.620194,-9.904469,-10.36152,16.5595,13.11491,2.701623,5.071483,6.747598,4.511514,DeKalb County,Alabama
1051,Elmore County,AL,1051,1,-4.666384,-7.491117,-13.61028,-8.774888,-31.70556,-17.34968,-11.39034,-10.26812,-6.90282,-3.323694,-16.93623,-4.876752,-11.62461,-18.48789,-14.01225,-10.59759,-10.44621,-0.2167795,-27.31621,-9.98114,-6.841411,0.4971166,-9.35605,-10.81242,-9.025551,-2.605441,-13.00359,-8.180894,-5.902861,-7.253695,-3.680349,-10.2198,-1.114515,-7.637079,-11.73108,-15.82385,-14.59897,-15.54584,-5.193326,-6.523141,-4.821772,-3.079522,-6.357278,-7.489568,-5.851907,-14.2764,-16.41172,-16.63477,-2.226934,-15.90915,-2.983127,-17.73004,-6.764071,-7.061026,-7.187417,-1.634704,-2.033218,-4.931058,0.2504748,-27.10555,-3.221745,-14.23623,-10.46758,-16.57493,-4.724271,-11.82225,-13.01741,-30.44861,-8.246533,-5.725834,-8.72336,-9.000934,-10.09091,-2.533854,-2.829943,0.0355225,-3.477901,-6.431357,-9.280962,-6.070361,-9.250913,17.34349,12.17801,2.662997,5.020095,6.259105,1.929753,Elmore County,Alabama
1053,Escambia County,AL,1053,3,-4.97873,-8.762519,-13.6103,-9.51809,-16.94785,-17.62688,-11.89852,-9.698277,-10.48669,-2.597408,-10.31698,-5.986513,-11.75624,-17.0992,-12.59161,-9.579507,-6.34169,-0.2166875,-15.23019,-9.032688,-7.199144,0.5092273,-9.206325,-5.945733,-9.722672,-2.383328,-13.07384,-9.46453,-6.271158,-6.972587,-4.138692,-10.76491,-1.534311,-7.62909,-12.04706,-14.73334,-9.352192,-13.02725,-7.318723,-8.171654,-4.817318,-3.346537,-6.046491,-11.82401,-5.775549,-14.69195,-14.1823,-16.92604,-2.733481,-14.80071,-3.596318,-12.57516,-7.269073,-7.055457,-7.176938,-1.304872,-2.186637,-9.25654,0.2298545,-13.21235,-3.52436,-13.32604,-10.63089,-16.20098,-4.3666,-13.8504,-13.43904,-11.2793,-8.347029,-6.004232,-9.237012,-11.24867,-9.539054,-4.096483,-3.107285,-0.214398,-3.865311,-7.708882,-9.48918,-9.234465,-10.3285,19.05408,12.08189,3.188832,5.047651,6.328105,2.713456,Escambia County,Alabama
1055,Etowah County,AL,1055,1,-4.107694,-14.78592,-13.61027,-7.791021,-13.50341,-16.36297,-10.03505,-8.731631,-5.839926,-3.20236,-13.48695,-4.203192,-11.48517,-15.90176,-11.68258,-10.25776,-8.272113,-0.2161491,-8.81778,-9.128871,-3.871718,0.4970262,-5.798418,-9.836151,-8.443061,-2.511529,-11.97353,-7.400131,-6.570401,-6.422199,-2.942705,-7.766065,-0.7820962,-6.217426,-6.080416,-13.82062,-13.5565,-14.54468,-5.846114,-5.236287,-4.450861,-1.880402,-5.761014,-7.537388,-4.366056,-12.51545,-15.44023,-15.6634,-1.41973,-13.72774,-3.059799,-5.695574,-6.621898,-6.246228,-7.165606,-1.296238,-0.6262257,-7.851714,0.2662295,-12.99666,-2.500175,-13.24965,-6.409308,-8.331575,-4.681083,-12.93815,-13.32075,-18.18913,-8.105867,-5.201446,-7.312168,-10.48263,-9.38676,-2.250824,-2.384179,0.784095,-2.701914,-8.463446,-7.766174,-4.483137,-7.657346,19.88453,14.30489,2.762861,4.959,6.47187,3.317299,Etowah County,Alabama
1057,Fayette County,AL,1057,3,-5.968846,-15.4221,-13.6103,-9.768653,-16.59496,-18.6191,-12.78716,-11.50725,-12.07123,-4.032941,-15.01427,-4.41043,-13.75052,-18.48789,-12.35546,-10.58209,-11.41934,-0.2165514,-14.33892,-9.901004,-8.863297,0.4967057,-8.429312,-9.617334,-10.80593,-2.641693,-14.21117,-9.355346,-7.171496,-8.35111,-4.752323,-11.72921,-1.733717,-8.938926,-12.3375,-14.59996,-15.86656,-16.66607,-8.122771,-7.727626,-5.811913,-3.910303,-6.662735,-12.05888,-4.91776,-15.19878,-17.67684,-17.9,-3.608414,-14.9478,-3.081454,-10.35374,-6.906141,-6.786313,-7.182904,-3.045391,-2.255387,-10.88975,0.2226973,-13.422,-4.340158,-15.50558,-11.76321,-14.56922,-5.546194,-14.4505,-13.69815,-30.44861,-8.439279,-7.390586,-9.796865,-9.835446,-10.99925,-4.365657,-3.432195,-1.240691,-3.48106,-10.83852,-10.30589,-10.01966,-11.25389,9.505602,11.99027,1.897962,4.86319,6.706196,2.46666,Fayette County,Alabama
1059,Franklin County,AL,1059,3,-4.98652,-16.25171,-13.6103,-9.067825,-15.95696,-17.9801,-11.94416,-9.191771,-12.58886,-3.972832,-10.34779,-4.284056,-13.77767,-18.48789,-11.64107,-10.51631,-10.45243,-0.2166437,-14.23952,-9.971746,-8.1052,0.4971094,-12.35526,-7.355605,-10.20641,-2.590926,-12.63811,-9.23376,-6.848042,-7.241982,-4.136882,-6.448451,-1.448877,-8.00598,-8.565258,-13.96199,-13.0402,-14.33344,-7.474739,-7.702229,-5.052166,-3.313006,-6.710063,-11.21505,-5.0296,-14.58854,-17.04606,-17.2692,-2.763419,-14.30922,-3.323463,-10.37992,-7.315521,-6.52111,-7.141189,-2.435571,-2.009293,-9.133685,0.2242643,-12.74869,-3.485205,-14.8667,-11.08289,-16.92851,-5.095004,-13.76012,-12.86923,-10.31418,-8.33451,-6.022738,-9.40437,-9.945918,-10.15736,-3.570652,-3.03719,-0.208378,-3.315114,-10.422,-9.18657,-9.236161,-10.44676,8.238075,11.45393,1.131472,4.614801,6.835087,3.931385,Franklin County,Alabama
1061,Geneva County,AL,1061,1,-5.805286,-10.12087,-13.55311,-9.328696,-19.17304,-18.15459,-12.04949,-11.02826,-10.81131,-3.141348,-15.97414,-6.08024,-9.819861,-18.48789,-14.35869,-10.94036,-11.1177,-0.2168224,-18.14843,-10.18362,-7.981857,0.4974053,-9.969804,-8.742937,-9.762433,-2.563022,-13.69578,-7.065755,-6.503467,-8.164353,-4.347248,-11.04793,-1.767384,-8.535022,-4.523692,-16.38379,-15.40047,-16.12029,-7.55398,-8.315679,-5.570646,-3.544797,-6.642086,-8.474203,-5.227179,-14.78405,-17.20839,-15.12397,-2.545222,-15.80668,-4.545012,-11.53317,-7.180513,-7.291194,-7.191721,-2.65961,-1.940366,-10.19731,0.2259711,-16.67627,-3.804343,-15.04127,-11.31761,-13.99214,-5.076154,-14.13258,-12.5185,-14.11456,-8.39571,-6.777583,-9.375443,-11.97276,-11.63626,-4.377449,-3.000579,-0.2501728,-4.013685,-10.60377,-9.957998,-7.703498,-10.15788,14.07167,11.43847,2.733284,5.080284,7.09055,3.133044,Geneva County,Alabama
1063,Greene County,AL,1063,1,-5.972373,-10.28176,-13.6103,-10.17567,-16.23191,-19.22647,-13.26871,-12.06692,-10.16066,-3.871375,-9.420822,-4.899689,-12.24879,-18.39805,-12.17007,-10.77541,-12.04994,-0.2167505,-12.62277,-10.0042,-8.57587,0.4968522,-9.985027,-7.068082,-9.149191,-2.600944,-14.73477,-9.001478,-7.458339,-7.864844,-5.346299,-11.5056,-1.82905,-9.697897,-12.72979,-14.43093,-16.47035,-17.0547,-8.758184,-7.861854,-5.851655,-4.803866,-6.376014,-11.77334,-5.923905,-14.80229,-18.27531,-18.49832,-3.42158,-15.91215,-2.864197,-9.425292,-7.222126,-7.165556,-7.166961,-2.477189,-3.837112,-11.6349,0.2221868,-13.20563,-4.469923,-16.11271,-12.41482,-12.47313,-5.900415,-15.03684,-12.9536,-30.44861,-8.472775,-7.640018,-10.27977,-9.940122,-10.75015,-5.506168,-3.426324,-1.296512,-3.722056,-8.873631,-10.13691,-9.806664,-11.19763,11.8342,11.84501,2.506577,5.078373,6.449249,2.460673,Greene County,Alabama
1065,Hale County,AL,1065,1,-5.974852,-10.99214,-13.6103,-10.219,-16.15497,-18.66014,-12.45316,-11.49299,-8.801012,-3.925791,-7.427995,-4.874883,-12.81936,-18.47199,-12.05501,-10.78292,-11.6422,-0.2167359,-12.6995,-10.01751,-8.390001,0.4967245,-10.15846,-7.451652,-9.94832,-2.635024,-13.96086,-9.245977,-6.93378,-6.810324,-4.88993,-11.35648,-1.882704,-9.186356,-12.53253,-14.30882,-15.90289,-16.10492,-8.18316,-7.846694,-5.715765,-4.28701,-6.368951,-12.12966,-4.750588,-14.70757,-17.70642,-17.92952,-3.44034,-15.8986,-2.549397,-9.545591,-7.073352,-7.116429,-7.167961,-2.781318,-3.343206,-11.23816,0.222567,-13.10634,-4.563895,-15.54657,-11.85915,-12.57702,-5.959766,-12.97299,-12.81721,-30.44861,-8.466558,-7.440897,-9.755173,-10.04421,-10.81549,-5.318305,-3.406315,-1.283664,-3.686495,-9.43729,-9.978696,-10.50102,-10.94975,14.5387,12.06508,2.315871,4.978789,6.350903,1.921947,Hale County,Alabama
1067,Henry County,AL,1067,1,-5.973998,-11.0638,-13.4869,-10.61177,-18.20993,-18.47557,-12.54457,-11.27894,-9.72055,-3.644298,-15.812,-6.031015,-10.35833,-18.48789,-13.93241,-10.93981,-11.42008,-0.2168391,-17.18539,-10.15218,-7.563299,0.4980579,-10.48231,-8.419959,-9.399345,-2.54786,-13.86869,-9.492946,-7.037853,-8.453054,-4.73378,-9.95323,-1.752976,-8.979275,-12.37573,-16.26843,-15.72326,-9.185726,-8.183949,-8.190812,-5.687577,-4.135458,-6.589406,-11.65051,-4.855617,-15.05061,-17.53342,-13.97392,-3.116761,-15.82867,-3.619447,-10.24541,-7.183135,-6.859437,-7.190287,-2.782025,-3.21151,-10.64716,0.2232386,-15.71318,-4.024918,-15.36211,-11.61468,-12.67238,-5.508347,-14.38117,-10.12634,-12.5289,-8.437872,-6.994926,-9.468603,-11.87149,-11.62993,-4.690492,-3.398409,-1.098425,-3.941934,-11.06749,-10.3979,-10.43403,-10.67429,15.91307,12.24621,2.949217,5.143144,7.167619,2.885707,Henry County,Alabama
1069,Houston County,AL,1069,1,-4.200348,-10.5792,-13.47619,-7.613665,-17.16173,-16.68176,-10.19652,-9.565466,-8.911705,-3.162141,-13.73145,-6.291017,-7.10192,-18.48789,-12.68587,-10.65092,-9.368247,-0.2168026,-16.12865,-9.78885,-6.504101,0.5031748,-10.2803,-6.177602,-8.913948,-2.052199,-12.03849,-8.598254,-6.378502,-6.729924,-3.210291,-9.378769,-1.051726,-6.56776,-7.410501,-14.78352,-13.93734,-14.39559,-6.221414,-5.419607,-4.475762,-2.003417,-5.831056,-11.17758,-3.555792,-13.98327,-15.75786,-12.81237,-1.489459,-15.64488,-2.546818,-9.750428,-6.931412,-6.298787,-7.164968,-1.168014,-1.094977,-8.498534,0.2331209,-14.65642,-2.469974,-13.5683,-9.727612,-12.18125,-5.04408,-13.18212,-10.65586,-11.83156,-8.169872,-5.27773,-8.247682,-12.12128,-9.618015,-3.103599,-2.583436,0.5876023,-3.453496,-9.182474,-8.44626,-4.68698,-9.227409,18.07596,12.29729,2.722607,5.062889,7.455947,3.062475,Houston County,Alabama
1071,Jackson County,AL,1071,3,-4.860501,-11.58242,-13.60838,-8.454615,-15.11351,-17.85135,-11.70718,-10.62171,-12.29627,-3.917171,-10.01602,-4.216609,-10.96345,-18.48789,-10.8828,-10.46467,-10.10355,-0.2166973,-13.39586,-10.00711,-8.150813,0.4967432,-12.25836,-6.597819,-10.03106,-2.623465,-12.80911,-9.41995,-7.081705,-8.083459,-4.044608,-11.26033,-1.079242,-7.895312,-12.21082,-13.14594,-11.78797,-14.79385,-7.371824,-7.267451,-5.010903,-3.366667,-6.248008,-10.38991,-4.967534,-14.46935,-16.91836,-17.14141,-2.373954,-13.23081,-3.495625,-10.71595,-7.137203,-6.979915,-7.178332,-1.868301,-2.152483,-9.890357,0.2242168,-11.92362,-3.716221,-14.73777,-10.94132,-16.66538,-5.07683,-13.62934,-12.64436,-11.42529,-8.30571,-5.908463,-9.389527,-10.76954,-10.05482,-3.834992,-3.124539,-0.0158683,-2.950527,-10.20286,-9.709326,-8.466821,-10.47647,13.05516,13.05597,2.587427,5.002741,6.859268,4.827069,Jackson County,Alabama
1073,Jefferson County,AL,1073,1,-3.738394,-10.72439,-13.6103,-5.674015,-14.34969,-15.92589,-9.47765,-8.81282,-10.17153,-2.502179,-12.78822,-4.213981,-11.27626,-18.48789,-10.06404,-9.953835,-8.343141,-0.216667,-12.62959,-7.745247,-6.257598,0.4981437,-3.419014,-6.399193,-7.75698,-2.263827,-11.32443,-6.561978,-5.144667,-6.109887,-2.776947,-9.247627,-0.0400075,-5.841871,-7.668031,-12.29558,-13.17863,-9.331959,-5.356148,-4.689989,-4.124099,-1.202297,-5.406413,-7.728515,-2.515113,-15.53096,-14.99589,-15.21897,-0.8601374,-14.49536,-1.885544,-7.488851,-4.40085,-4.634863,-7.015069,-0.4686748,-0.0968014,-7.583873,0.3305905,-11.15987,-1.786628,-12.81236,-9.004712,-14.7445,-4.267159,-12.77215,-14.57711,-17.63211,-8.463883,-4.846699,-7.378606,-8.605171,-8.62747,-2.629245,-1.857903,1.347117,-2.633372,-5.529361,-7.639966,-3.873868,-7.967192,29.88567,16.6902,1.63212,4.752058,6.479778,0.2279513,Jefferson County,Alabama
1075,Lamar County,AL,1075,4,-5.975575,-15.47049,-13.6103,-9.696123,-25.39383,-18.8437,-13.07992,-11.71397,-11.43385,-4.022744,-8.201582,-4.52521,-13.48028,-18.48789,-15.46332,-10.72173,-11.76897,-0.2165852,-20.29208,-10.01013,-8.662701,0.4968187,-4.993725,-6.923987,-11.01279,-2.638136,-14.41496,-9.295935,-6.420709,-7.24453,-4.84557,-11.99034,-1.839149,-9.244175,-11.1103,-17.31009,-16.08941,-16.83456,-8.314752,-7.797905,-6.016615,-4.227004,-6.751166,-12.35445,-3.638701,-15.25355,-17.89793,-18.12107,-3.859355,-15.35396,-3.840041,-9.620813,-6.857199,-6.0719,-7.191689,-3.009319,-2.623829,-10.12708,0.2228764,-27.10555,-4.685383,-15.73034,-12.01199,-18.21091,-5.654731,-14.53493,-12.91901,-30.44861,-8.444818,-7.661353,-9.913496,-9.765722,-11.5715,-4.318897,-3.436517,-1.407513,-3.523645,-10.70326,-10.56337,-6.866923,-11.52662,7.790887,11.51388,2.089318,5.024646,6.875968,3.26246,Lamar County,Alabama
1077,Lauderdale County,AL,1077,1,-4.219409,-12.31635,-13.6103,-6.627237,-15.49143,-16.37,-9.921827,-7.772895,-10.63777,-3.395175,-9.104649,-4.084629,-11.15759,-18.48789,-11.03019,-10.16972,-8.663596,-0.2165457,-13.77444,-9.48092,-6.627031,0.4981531,-6.427695,-5.977734,-8.726048,-2.219929,-11.52302,-7.994794,-6.243461,-5.524541,-2.935381,-8.837026,-0.8842802,-6.347221,-9.665158,-13.36521,-12.54857,-13.04708,-6.025599,-5.406535,-4.477087,-2.058715,-5.260349,-10.27721,-4.552778,-13.61667,-15.44725,-15.67049,-1.629748,-13.95679,-2.233626,-9.091338,-7.092459,-4.4718,-6.652501,-1.166809,-1.220473,-7.924551,0.2355177,-12.25645,-2.757892,-13.25646,-9.409754,-14.95128,-4.025675,-12.75054,-13.02736,-8.940566,-8.008893,-5.29588,-8.192815,-10.17347,-9.256047,-2.897035,-2.162906,0.5839912,-2.924228,-8.963055,-7.17534,-4.726573,-8.613468,8.14835,12.01293,1.837293,4.729156,8.032874,4.675605,Lauderdale County,Alabama
1079,Lawrence County,AL,1079,1,-5.272206,-13.7086,-13.6103,-7.723431,-17.06579,-17.96749,-11.79593,-5.418169,-12.4797,-3.840412,-8.342213,-2.777551,-8.438904,-18.48789,-12.29511,-8.728307,-7.033529,-0.2166692,-15.35152,-7.967487,-6.85042,0.4982371,-8.093854,-4.294535,-10.27234,-2.422996,-12.42376,-7.048778,-6.267531,-6.763704,-4.175664,-11.0652,-1.339849,-8.340813,-10.35197,-15.1306,-10.6382,-10.66956,-7.511136,-7.612467,-5.211788,-3.385303,-6.617425,-11.73422,-4.166947,-14.76038,-17.0235,-17.24655,-2.245642,-13.03448,-2.380478,-5.790493,-6.356944,-6.325092,-7.121309,-1.544306,-1.840873,-7.052944,0.2297553,-13.68611,-3.818807,-14.85397,-11.12304,-17.46244,-5.434293,-14.049,-12.73979,-8.722984,-8.382506,-6.293103,-9.14353,-10.10747,-9.773464,-3.690053,-3.009742,-0.2508973,-3.208028,-10.32238,-5.051432,-8.259839,-6.697425,10.32219,12.00241,1.799364,4.274614,6.70576,3.577358,Lawrence County,Alabama
1081,Lee County,AL,1081,1,-4.113068,-10.6697,-13.57805,-7.151043,-14.80014,-16.3655,-10.06439,-9.220347,-7.657583,-2.838377,-12.48943,-5.067564,-12.73193,-18.48789,-12.60577,-10.59118,-9.249748,-0.2164287,-11.96045,-9.694824,-5.382424,0.4970599,-7.207832,-8.868227,-8.826066,-2.30834,-11.83402,-7.42227,-6.12788,-6.128508,-3.007525,-8.363814,-0.6359031,-6.136481,-9.672737,-14.85071,-11.07911,-10.81249,-5.808434,-5.243112,-4.450277,-2.010952,-5.860376,-11.36603,-4.652127,-13.83645,-15.43846,-15.66156,-1.532847,-15.78772,-1.229861,-5.937051,-5.893756,-6.431508,-7.169071,-1.222416,-1.244331,-8.243465,0.2604546,-27.10555,-2.556367,-13.25201,-9.426639,-9.950116,-4.764804,-13.18392,-11.7229,-12.4327,-8.180343,-5.196965,-7.558218,-11.1208,-9.628038,-3.072756,-2.257844,0.761084,-3.205961,-7.490572,-7.347414,-4.516681,-8.178617,15.88992,12.6103,3.75715,5.115068,6.712879,3.039701,Lee County,Alabama
1083,Limestone County,AL,1083,1,-4.426896,-14.45927,-13.6103,-7.327724,-19.22739,-16.37925,-10.30289,-5.782434,-11.0198,-3.266797,-9.116632,-3.141201,-9.080647,-18.48789,-12.68295,-9.224256,-7.276711,-0.2166244,-17.52259,-8.536476,-6.660789,0.4973171,-6.887627,-4.619707,-8.749596,-2.489081,-11.9399,-7.335058,-5.957187,-6.661801,-2.960486,-10.10183,-0.5469541,-6.839227,-10.35992,-14.86004,-10.76841,-11.08696,-6.282487,-5.907118,-4.688858,-2.128176,-6.259431,-10.12529,-3.732086,-13.52491,-15.44792,-15.67104,-1.408414,-11.75822,-2.483902,-6.536911,-6.506079,-6.783169,-7.146628,-1.332466,-0.2734779,-8.472233,0.2341374,-15.27153,-2.601494,-13.26568,-9.462536,-15.3439,-4.229169,-12.6885,-12.59711,-9.528083,-7.976731,-5.535041,-8.062879,-10.34012,-9.526421,-2.35748,-2.845033,0.5479785,-2.58946,-9.316244,-5.405791,-5.296804,-6.78486,12.50668,12.10636,2.836742,4.608757,6.759933,4.19883,Limestone County,Alabama
1085,Lowndes County,AL,1085,1,-5.966923,-7.262332,-13.6103,-9.582506,-31.70556,-18.85818,-12.88433,-11.74532,-7.612755,-3.722579,-17.29862,-5.204792,-12.0933,-18.48789,-15.48949,-10.40035,-11.38519,-0.2167596,-27.31621,-10.12045,-7.280314,0.4971581,-8.315366,-10.09749,-9.577441,-2.651428,-14.48834,-8.37919,-5.85057,-8.612508,-5.199038,-10.82435,-1.778566,-9.443598,-13.04362,-17.31603,-16.10077,-16.94702,-4.40809,-7.945714,-5.904616,-4.347287,-6.446118,-8.634846,-7.221083,-15.58353,-17.90385,-18.127,-3.2731,-15.91233,-4.201585,-23.78777,-7.291712,-7.165386,-7.192291,-2.074134,-3.239076,-8.758236,0.2516375,-27.10555,-3.903031,-15.74467,-12.05632,-18.57374,-5.689319,-11.14882,-12.90443,-30.44861,-8.497487,-7.652662,-9.929993,-10.04904,-9.89956,-4.522084,-3.410525,-1.267416,-3.758551,-5.353203,-10.72826,-9.520596,-8.861597,13.83121,11.80618,2.479938,4.889345,6.363445,1.78647,Lowndes County,Alabama
1087,Macon County,AL,1087,3,-4.483617,-11.95665,-13.59056,-8.449464,-17.77363,-17.85819,-11.72432,-10.75265,-9.917488,-2.612346,-16.21625,-5.156438,-14.11911,-18.48789,-14.40272,-10.87064,-10.37873,-0.2167618,-14.49299,-10.1159,-7.598844,0.4967452,-9.140131,-11.82959,-9.668313,-2.62226,-13.49375,-9.310103,-6.863971,-7.00525,-3.367827,-10.11347,-1.294121,-6.895247,-11.0845,-16.33474,-15.10885,-10.7473,-6.557249,-6.007945,-4.744359,-2.677217,-6.248629,-8.89472,-5.827278,-13.85018,-16.92307,-17.14611,-2.213106,-15.91251,-3.667284,-8.705018,-6.996789,-7.26147,-7.189324,-2.015812,-2.723661,-8.559189,0.2335857,-27.10555,-3.111804,-14.74486,-10.96076,-12.59495,-4.12816,-13.04418,-12.80195,-12.70561,-8.106996,-5.554982,-9.144254,-10.80477,-11.38081,-3.283314,-3.282075,-0.1929006,-3.555418,-8.916542,-8.640006,-5.36247,-9.925325,15.02377,12.39006,3.132373,5.136498,6.479483,2.572553,Macon County,Alabama
1089,Madison County,AL,1089,1,-3.880872,-14.52882,-13.6103,-7.545675,-22.02084,-16.40476,-10.00648,-6.715384,-10.74044,-3.186723,-10.70228,-3.765267,-10.60642,-18.48789,-13.03974,-9.92897,-8.390953,-0.2166312,-20.31524,-9.404427,-6.747284,0.4970159,-9.902328,-5.056798,-8.686683,-2.349515,-11.9574,-7.576262,-6.338187,-6.479811,-2.916147,-9.640956,-0.486901,-6.121491,-10.45478,-14.89188,-12.00653,-12.53852,-5.780253,-4.901516,-4.260904,-1.823742,-5.44294,-8.259418,-3.196851,-14.15874,-15.47965,-15.70283,-1.358025,-10.9949,-2.825856,-7.900786,-6.535987,-7.146929,-7.155896,-1.174013,-0.8038163,-8.138753,0.2662351,-18.02546,-2.514553,-13.29117,-9.457194,-15.08058,-4.828445,-13.31993,-13.22586,-11.83905,-8.212417,-4.998471,-7.833928,-10.48887,-9.451691,-2.445661,-2.151142,0.7984336,-2.356711,-8.817801,-6.557385,-4.154401,-7.871675,19.13287,13.24754,3.111828,4.677656,6.71599,4.257462,Madison County,Alabama
1091,Marengo County,AL,1091,3,-5.977445,-7.987517,-13.6103,-11.41342,-16.41588,-18.76887,-12.77276,-11.62841,-9.419821,-3.617982,-15.41507,-5.245458,-11.71818,-17.61283,-12.17462,-10.88068,-11.64228,-0.2167327,-14.69823,-10.11334,-9.001531,0.498015,-11.42338,-5.659429,-7.228285,-2.469376,-14.08416,-9.073005,-7.394842,-7.85169,-5.061811,-12.11378,-2.013536,-9.011697,-13.0289,-14.42887,-16.01909,-16.29671,-8.387506,-7.936785,-5.358692,-4.045057,-6.102724,-12.3857,-7.109553,-15.41623,-17.83286,-18.05614,-3.53409,-15.78133,-2.337385,-11.92665,-6.278726,-6.884502,-7.077474,-1.355704,-2.300353,-10.90595,0.222985,-13.22599,-4.479543,-15.65532,-11.87989,-17.77337,-5.691686,-14.81062,-12.92779,-15.00071,-8.475739,-6.984784,-10.10045,-10.2379,-10.73944,-5.26097,-3.38715,-1.352879,-3.788732,-8.726957,-10.55223,-10.4816,-11.45547,13.27305,11.97098,2.66724,4.844016,6.322017,2.37129,Marengo County,Alabama
1093,Marion County,AL,1093,4,-5.655755,-17.05963,-13.60788,-10.22961,-18.23937,-18.59239,-12.46195,-11.48957,-13.1458,-4.087774,-12.72458,-4.33596,-14.52635,-18.48789,-13.77844,-10.56924,-11.37209,-0.2162489,-16.5266,-9.968655,-8.919353,0.4967049,-9.81389,-8.763412,-10.66426,-2.637276,-14.21792,-8.472995,-7.204616,-7.508008,-4.630192,-10.90603,-1.614759,-8.730423,-10.28686,-15.9315,-15.84162,-16.73988,-8.031405,-7.730003,-5.447982,-3.712136,-6.721295,-10.4475,-3.630411,-15.06234,-17.46528,-17.87734,-3.249542,-14.60897,-3.304223,-9.652657,-7.246487,-7.007402,-7.188775,-2.887318,-2.55313,-10.35432,0.2229373,-15.05438,-3.848013,-15.47881,-11.719,-17.51795,-5.566583,-14.2195,-13.23945,-17.47252,-8.416565,-6.628684,-9.823872,-9.855844,-11.17425,-2.524936,-3.036975,-0.3311407,-3.426474,-10.55856,-10.26548,-8.590943,-11.13146,8.185287,11.60308,1.643596,4.774851,6.86129,3.422057,Marion County,Alabama
1095,Marshall County,AL,1095,2,-4.620735,-14.86789,-13.6103,-10.24037,-17.62992,-17.57155,-11.15279,-10.22087,-10.74574,-3.829385,-12.40417,-4.080714,-14.57125,-18.48789,-13.26445,-10.29476,-10.1557,-0.2167177,-13.82841,-9.763507,-7.763156,0.4967713,-10.76978,-7.244601,-9.739774,-2.610494,-13.15481,-8.291065,-6.849041,-7.714725,-3.886888,-10.79375,-1.05756,-7.628104,-10.61663,-15.34226,-13.33143,-15.37416,-7.049598,-6.319355,-4.842352,-2.896605,-6.293216,-9.813895,-3.211164,-14.48182,-16.63981,-16.86304,-0.5191303,-9.66291,-4.099562,-11.09437,-6.94346,-6.394451,-7.186075,-1.939046,-1.355953,-8.686126,0.2255384,-14.75442,-3.525605,-14.45819,-10.25052,-13.77396,-4.965073,-13.69338,-13.10308,-15.0691,-8.315102,-5.687171,-8.943181,-10.43377,-10.18244,-3.210129,-3.018399,0.0382442,-3.027829,-9.672761,-9.130626,-5.844687,-10.06157,16.01008,12.66578,2.558291,4.579731,6.502233,3.567594,Marshall County,Alabama
